park_id,source,park_name,area_ha,place_id,match_flag,notes
Vancouver_212,Vancouver,Hastings Park - Italian Garden,1.9651454437424531,ChIJoQ4kvd9whlQRmGkWeuxCzpI,manual,
Vancouver_213,Vancouver,Oxford Park,0.2486126935348659,ChIJTRl33BtxhlQRM2vJsGWhUj8,exact,
Vancouver_214,Vancouver,Callister Park,1.4504921317926012,ChIJJZf3XeBwhlQR85cMSoejEXw,exact,
Vancouver_215,Vancouver,Creekway Park,1.3502920753244865,ChIJDX5iWN1whlQRwiiUycZhmuw,exact,
Vancouver_216,Vancouver,McGill Park,0.2572962537581882,ChIJuRwPsR1xhlQRlVZ7Wa4LGok,exact,
Vancouver_217,Vancouver,Park Site On Trinity Street,0.1595459057514895,ChIJe9a54hxxhlQRdnmu96eNPx4,fuzzy,
Burnaby_218,Burnaby,BURNABY HEIGHTS PARK,4.051521065218757,ChIJUVM6OsFwhlQRocviQfwQBYo,exact,
Burnaby_219,Burnaby,MCGILL PARK,1.4353769088722992,ChIJT67BwrhwhlQRoUW5PEDaZzE,exact,
Vancouver_220,Vancouver,Bates Park,0.3386401141138044,ChIJn6ZWa8JwhlQR9bGRxUHxkfE,exact,
Burnaby_221,Burnaby,SECOND NARROWS PARK,11.358624305016896,ChIJIZKsD8BwhlQRAMHnVzVhUWk,uncertain,Named Montrose Park
Vancouver_222,Vancouver,Andy Livingstone Park,4.219575261419402,ChIJFRGrHHtxhlQRAZVZlqaROSw,exact,
Vancouver_223,Vancouver,Maclean Park,1.2110010504776327,ChIJbyrrMGxxhlQRY5TfOsP4DfI,exact,
Vancouver_224,Vancouver,Woodland Park,1.5846728154033367,ChIJjyFfrRVxhlQRAM9mIepSnEo,exact,
Vancouver_225,Vancouver,Sun Yat-sen Gardens Park,0.8142249842000292,ChIJr31-jxtxhlQREFvHCIcvI48,fuzzy,
Vancouver_226,Vancouver,Oppenheimer Park,0.9798935452658916,ChIJF0sFL3JxhlQRkjUfpiWMnXo,exact,
Vancouver_227,Vancouver,CRAB Park at Portside,3.303804497871211,ChIJj3G_rkdxhlQRwXb7n3u0aG8,exact,
Vancouver_228,Vancouver,Cambridge Park,0.235167514472728,ChIJx7px5sJxhlQR3z59zzUHUrI,exact,
Vancouver_229,Vancouver,New Brighton Park,10.63416671398354,ChIJYTzEQeZwhlQRvYumbduROOs,exact,
Vancouver_230,Vancouver,Street End - Wall St @ Nanaimo,0.0635514701101393,ChIJV6yYZh1xhlQRJb41JgTpR54,manual,
Vancouver_231,Vancouver,Burrard View Park,2.7687208169064066,ChIJJdYerONwhlQRjHzqGcMZNHo,exact,
Vancouver_232,Vancouver,Street End - Wall St @ Kamloops,0.1347307818652414,ChIJ0Ry2keJwhlQRx1QZL7yHxGg,manual,
Vancouver_233,Vancouver,Street End - Wall St @ Penticton,0.1051722128786098,ChIJCSGA_eJwhlQRJo-DM9T0oVw,manual,
Vancouver_234,Vancouver,Dusty Greenwell Park,0.5327570996247257,ChIJh6pVh-NwhlQR5Q9CISVPPm8,exact,
Vancouver_235,Vancouver,Street End - Wall St @ Slocan,0.1172010408711535,ChIJXayKduNwhlQRCIpah-P90nQ,manual,
