DBUID,DAUID,db_pop,nearest_node,dist_nearest_entrance,reachable_400,reachable_800,snap_flag
59153198003,59153198,183,8143874042,202.4,1,1,0
59153198004,59153198,206,8143871600,71.6,1,1,0
59153198005,59153198,113,3781740057,95.5,1,1,0
59153199001,59153199,205,8143871607,148.1,1,1,0
59153199002,59153199,248,8143871596,7.6,1,1,0
59153200001,59153200,5,6848899888,575.3,0,1,0
59153200002,59153200,0,7546119911,478.0,0,1,0
59153200003,59153200,0,9328442826,507.0,0,1,0
59153200004,59153200,51,11276361405,335.6,1,1,0
59153200005,59153200,67,8144271746,275.1,1,1,0
59153200006,59153200,68,8144250012,135.5,1,1,0
59153200007,59153200,51,8825964461,68.5,1,1,0
59153200008,59153200,167,8144271706,174.2,1,1,0
59153200009,59153200,128,8143871553,72.1,1,1,0
59153200010,59153200,132,7436598959,353.0,1,1,0
59153201001,59153201,203,8147315757,67.9,1,1,0
59153201002,59153201,0,1340831836,38.0,1,1,0
59153201003,59153201,266,8146871028,71.9,1,1,0
59153201004,59153201,87,8146871019,57.7,1,1,0
59153202001,59153202,203,8143871567,172.0,1,1,0
59153202002,59153202,257,8146842079,168.8,1,1,0
59153203001,59153203,281,12550766086,154.1,1,1,0
59153203002,59153203,273,8146842086,281.3,1,1,0
59153204001,59153204,220,553506911,69.9,1,1,0
59153204002,59153204,184,8146842101,177.6,1,1,0
59153205001,59153205,125,8144368669,159.3,1,1,0
59153205002,59153205,135,8146842109,260.0,1,1,0
59153205003,59153205,128,8146842097,258.9,1,1,0
59153206001,59153206,311,553506947,182.4,1,1,0
59153206002,59153206,258,8144368659,173.9,1,1,0
59153207001,59153207,241,5811140011,154.0,1,1,0
59153207002,59153207,57,5750830276,3.0,1,1,0
59153207003,59153207,188,553506981,93.4,1,1,0
59153208001,59153208,0,5750830273,106.3,1,1,0
59153208003,59153208,18,3781740058,86.9,1,1,0
59153208004,59153208,151,553506945,110.6,1,1,0
59153208005,59153208,0,5750819047,31.9,1,1,0
59153208006,59153208,442,553506981,93.4,1,1,0
59153209001,59153209,95,5750819038,186.8,1,1,0
59153209004,59153209,108,8144368680,57.7,1,1,0
59153209005,59153209,81,8526862133,164.8,1,1,0
59153209008,59153209,94,8144368625,174.3,1,1,0
59153209009,59153209,92,5750819002,89.2,1,1,0
59153209010,59153209,0,8144368623,39.2,1,1,0
59153210001,59153210,41,5750763279,21.8,1,1,0
59153210002,59153210,97,5750818981,64.6,1,1,0
59153210003,59153210,106,12550766083,196.7,1,1,0
59153210004,59153210,137,8526862145,237.9,1,1,0
59153210005,59153210,134,8526862140,348.4,1,1,0
59153211001,59153211,108,5750818718,112.6,1,1,0
59153211002,59153211,142,12550766084,204.0,1,1,0
59153211003,59153211,116,8526862034,295.4,1,1,0
59153211004,59153211,96,8526862031,199.0,1,1,0
59153212001,59153212,121,5471697333,246.0,1,1,0
59153212002,59153212,95,5471697334,206.0,1,1,0
59153212003,59153212,112,8526857891,8.5,1,1,0
59153212004,59153212,97,8526857894,73.1,1,1,0
59153213001,59153213,103,5750818702,302.4,1,1,0
59153213002,59153213,94,5750762742,285.1,1,1,0
59153213004,59153213,149,429179558,50.8,1,1,0
59153213005,59153213,0,429179575,0.0,1,1,0
59153213006,59153213,129,553507506,53.3,1,1,0
59153213009,59153213,121,553507538,174.4,1,1,0
59153214001,59153214,74,429179562,158.2,1,1,0
59153214002,59153214,108,5750762770,67.0,1,1,0
59153214003,59153214,111,5750762816,151.8,1,1,0
59153214004,59153214,53,9948089528,62.5,1,1,0
59153214005,59153214,91,5750734907,287.2,1,1,0
59153214006,59153214,59,5750734875,100.5,1,1,0
59153214007,59153214,0,5750734887,236.2,1,1,0
59153214008,59153214,38,322952023,353.2,1,1,0
59153214010,59153214,124,850391102,316.1,1,1,0
59153214011,59153214,0,3447500168,218.2,1,1,0
59153215003,59153215,0,558658507,412.1,0,1,0
59153215005,59153215,0,11378455720,27.0,1,1,0
59153215006,59153215,122,8525766845,74.7,1,1,0
59153215007,59153215,21,8525766910,199.2,1,1,0
59153215008,59153215,107,6933286772,256.3,1,1,0
59153215009,59153215,115,558688797,368.4,1,1,0
59153215010,59153215,0,8525766869,16.2,1,1,0
59153215011,59153215,90,5255020245,9.1,1,1,0
59153215012,59153215,53,9438209669,100.3,1,1,0
59153215013,59153215,368,7072604184,146.2,1,1,0
59153215016,59153215,0,951139408,455.2,0,1,0
59153215020,59153215,0,12563427513,0.0,1,1,0
59153215021,59153215,0,427872425,10.0,1,1,0
59153215022,59153215,0,12563427559,0.0,1,1,0
59153215024,59153215,104,427872448,36.0,1,1,0
59153215025,59153215,0,1214420887,88.7,1,1,0
59153215026,59153215,10,5258082784,210.0,1,1,0
59153215027,59153215,0,894531678,42.9,1,1,0
59153216001,59153216,84,8526857886,268.4,1,1,0
59153216002,59153216,139,8526857882,261.6,1,1,0
59153216003,59153216,135,3939408993,339.2,1,1,0
59153216004,59153216,110,3939408998,298.1,1,1,0
59153216005,59153216,130,553507333,118.0,1,1,0
59153216006,59153216,90,553507347,126.0,1,1,0
59153216007,59153216,101,553507363,127.4,1,1,0
59153217001,59153217,111,8526862011,263.5,1,1,0
59153217002,59153217,128,8526862001,364.2,1,1,0
59153217003,59153217,102,8526857842,174.2,1,1,0
59153217004,59153217,115,8526861992,458.8,0,1,0
59153217005,59153217,0,553506894,444.5,0,1,0
59153217006,59153217,89,11473888670,455.9,0,1,0
59153218001,59153218,123,8526862089,493.1,0,1,0
59153218002,59153218,109,8526862076,393.0,1,1,0
59153218003,59153218,109,553506871,319.8,1,1,0
59153218004,59153218,0,5750853329,375.0,1,1,0
59153218005,59153218,39,11471563853,190.2,1,1,0
59153218006,59153218,98,8526862058,7.6,1,1,0
59153219001,59153219,113,8146842072,158.4,1,1,0
59153219002,59153219,109,8147315759,59.0,1,1,0
59153219003,59153219,121,553506799,188.0,1,1,0
59153219004,59153219,170,553506793,224.0,1,1,0
59153220001,59153220,53,8526862126,428.7,0,1,0
59153220002,59153220,139,553506992,322.4,1,1,0
59153220003,59153220,110,8526862021,453.8,0,1,0
59153220004,59153220,107,8526862117,389.4,1,1,0
59153221001,59153221,221,10606992040,316.1,1,1,0
59153221002,59153221,151,8525767189,397.2,1,1,0
59153221003,59153221,110,553506663,291.4,1,1,0
59153221004,59153221,125,8561540484,420.2,0,1,0
59153222001,59153222,68,3127012598,163.5,1,1,0
59153222002,59153222,68,8166456799,151.6,1,1,0
59153222003,59153222,77,3127012599,112.8,1,1,0
59153222004,59153222,34,8166633153,148.8,1,1,0
59153222005,59153222,26,8166456787,208.4,1,1,0
59153222006,59153222,101,553506725,303.5,1,1,0
59153222007,59153222,26,553506724,299.8,1,1,0
59153222008,59153222,22,7508965307,213.0,1,1,0
59153222009,59153222,75,553506632,257.3,1,1,0
59153222010,59153222,42,553506628,165.8,1,1,0
59153222011,59153222,68,8166633129,81.1,1,1,0
59153222012,59153222,72,558688762,181.2,1,1,0
59153223001,59153223,67,9328442837,505.0,0,1,0
59153223002,59153223,84,11160905419,384.0,1,1,0
59153223003,59153223,102,3296181187,304.5,1,1,0
59153223004,59153223,88,8144271653,221.8,1,1,0
59153223005,59153223,0,8825964446,25.9,1,1,0
59153223006,59153223,85,8825964462,186.7,1,1,0
59153223007,59153223,57,8144271749,169.9,1,1,0
59153224001,59153224,122,11477315521,488.6,0,1,0
59153224002,59153224,74,8994711057,501.2,0,1,0
59153224003,59153224,96,553506678,529.4,0,1,0
59153224004,59153224,113,553506670,498.2,0,1,0
59153224005,59153224,108,553506700,605.6,0,1,0
59153224006,59153224,114,553506719,436.8,0,1,0
59153224007,59153224,164,553506717,404.7,0,1,0
59153225001,59153225,128,8562506293,638.8,0,1,0
59153225002,59153225,123,1069913013,580.5,0,1,0
59153225003,59153225,123,8562506254,662.7,0,1,0
59153225004,59153225,116,553506694,649.7,0,1,0
59153225005,59153225,94,9025206431,582.5,0,1,0
59153225006,59153225,0,13396841951,693.9,0,1,0
59153226001,59153226,74,567158096,551.8,0,1,0
59153226002,59153226,107,8562506228,362.4,1,1,0
59153226003,59153226,124,8562506220,269.6,1,1,0
59153226004,59153226,92,8562506149,284.1,1,1,0
59153226005,59153226,114,8562506133,376.9,1,1,0
59153226006,59153226,123,8562506140,636.6,0,1,0
59153227001,59153227,153,553507273,173.0,1,1,0
59153227002,59153227,98,553507199,198.3,1,1,0
59153227003,59153227,109,8562547950,294.2,1,1,0
59153227004,59153227,126,553507210,312.7,1,1,0
59153227005,59153227,130,553507217,281.7,1,1,0
59153227006,59153227,81,8525766888,128.1,1,1,0
59153228001,59153228,95,558688783,415.7,0,1,0
59153228002,59153228,133,12749305235,619.7,0,1,0
59153228003,59153228,134,567132237,531.5,0,1,0
59153228004,59153228,146,1583551230,418.4,0,1,0
59153229001,59153229,117,3788084258,411.6,0,1,0
59153229002,59153229,154,567132258,526.8,0,1,0
59153229003,59153229,154,8564855528,419.5,0,1,0
59153229004,59153229,149,8564854011,503.9,0,1,0
59153230002,59153230,125,553507467,138.5,1,1,0
59153230003,59153230,124,553507413,197.7,1,1,0
59153230004,59153230,140,8525766932,181.8,1,1,0
59153230005,59153230,129,8564854007,459.8,0,1,0
59153230009,59153230,230,8525766981,280.7,1,1,0
59153230010,59153230,0,12756627842,303.8,1,1,0
59153231001,59153231,116,568236252,204.3,1,1,0
59153231002,59153231,105,568236250,235.2,1,1,0
59153231003,59153231,161,8144249999,359.4,1,1,0
59153231004,59153231,95,8144271638,281.0,1,1,0
59153232001,59153232,0,8130772479,373.7,1,1,0
59153232002,59153232,55,8156022911,317.3,1,1,0
59153232003,59153232,116,12119608980,316.1,1,1,0
59153232004,59153232,5,570255813,301.0,1,1,0
59153232005,59153232,95,8825964515,404.2,0,1,0
59153232006,59153232,125,568236242,133.0,1,1,0
59153232007,59153232,165,13267773152,118.0,1,1,0
59153232008,59153232,0,13267773181,346.6,1,1,0
59153246002,59153246,510,8889166367,401.9,0,1,0
59153246003,59153246,572,8255964291,401.4,0,1,0
59153249001,59153249,228,628023685,121.2,1,1,0
59153249002,59153249,46,9908556610,8.0,1,1,0
59153249003,59153249,108,5463816027,147.0,1,1,0
59153249004,59153249,0,7345717351,43.5,1,1,0
59153249005,59153249,170,436639523,10.5,1,1,0
59153249006,59153249,84,628472346,77.2,1,1,0
59153249007,59153249,86,628472471,105.1,1,1,0
59153250001,59153250,186,13128986415,202.0,1,1,0
59153250002,59153250,55,7718002216,0.0,1,1,0
59153250003,59153250,79,1430550698,115.0,1,1,0
59153250005,59153250,44,628472016,132.0,1,1,0
59153250006,59153250,52,1269969832,131.7,1,1,0
59153250007,59153250,77,8527032897,110.5,1,1,0
59153250012,59153250,0,7064832069,128.6,1,1,0
59153250013,59153250,0,3639960728,395.1,1,1,0
59153250016,59153250,0,11276752855,384.4,1,1,0
59153250017,59153250,0,8066393727,7.4,1,1,0
59153250018,59153250,0,12065673071,44.1,1,1,0
59153250019,59153250,0,3638041165,378.6,1,1,0
59153250020,59153250,0,3638037666,169.8,1,1,0
59153251002,59153251,66,628023839,320.7,1,1,0
59153251003,59153251,89,628023847,217.2,1,1,0
59153251010,59153251,129,5215051113,162.1,1,1,0
59153251011,59153251,43,628472441,193.7,1,1,0
59153251014,59153251,550,12763216538,416.5,0,1,0
59153252001,59153252,110,8398522786,652.6,0,1,0
59153252002,59153252,133,8398522751,718.5,0,1,0
59153252003,59153252,100,8398539391,676.8,0,1,0
59153252004,59153252,82,13443866641,368.2,1,1,0
59153252005,59153252,143,8398522790,564.4,0,1,0
59153252006,59153252,120,8398522780,462.0,0,1,0
59153253001,59153253,33,8637193438,270.7,1,1,0
59153253002,59153253,17,8637193412,288.7,1,1,0
59153253004,59153253,48,8637193363,248.9,1,1,0
59153253007,59153253,35,12070551465,290.8,1,1,0
59153253008,59153253,31,8648113290,161.3,1,1,0
59153253010,59153253,23,8194764499,232.8,1,1,0
59153253012,59153253,41,7697613167,427.5,0,1,0
59153253013,59153253,26,572433264,392.3,1,1,0
59153253017,59153253,59,8637193417,253.8,1,1,0
59153253018,59153253,44,8648113326,482.2,0,1,0
59153253019,59153253,80,8648113264,146.5,1,1,0
59153254001,59153254,39,8637193593,348.0,1,1,0
59153254002,59153254,30,8637193526,450.8,0,1,0
59153254003,59153254,34,8637193529,664.2,0,1,0
59153254007,59153254,46,8637187283,298.5,1,1,0
59153254008,59153254,19,8648113358,472.8,0,1,0
59153254009,59153254,30,12070551443,295.6,1,1,0
59153254010,59153254,44,8637193439,261.3,1,1,0
59153254011,59153254,26,577373116,407.3,0,1,0
59153254012,59153254,42,7231357886,191.5,1,1,0
59153254013,59153254,27,5489370294,295.1,1,1,0
59153254015,59153254,23,5202951535,675.1,0,1,0
59153254016,59153254,27,8637187301,361.5,1,1,0
59153255001,59153255,23,577373094,586.2,0,1,0
59153255002,59153255,30,577373097,689.0,0,1,0
59153255004,59153255,29,577373088,716.5,0,1,0
59153255005,59153255,19,5202951536,608.1,0,1,0
59153255007,59153255,69,8637193485,457.7,0,1,0
59153255008,59153255,62,577384597,393.3,1,1,0
59153255010,59153255,10,2400037712,392.6,1,1,0
59153255013,59153255,80,577384607,495.3,0,1,0
59153255014,59153255,66,577384656,595.4,0,1,0
59153255015,59153255,0,8677542927,528.3,0,1,0
59153255019,59153255,77,577384592,292.2,1,1,0
59153255022,59153255,172,616471055,262.3,1,1,0
59153256001,59153256,86,577373129,373.4,1,1,0
59153256002,59153256,118,8530217502,362.4,1,1,0
59153256003,59153256,121,577373126,552.6,0,1,0
59153256004,59153256,103,8530225547,403.6,0,1,0
59153256005,59153256,120,8530225525,343.9,1,1,0
59153257001,59153257,138,13339879270,399.7,1,1,0
59153257002,59153257,140,8530217454,116.4,1,1,0
59153257003,59153257,110,8530217466,445.3,0,1,0
59153257004,59153257,117,8530225535,171.8,1,1,0
59153257005,59153257,114,7231357885,143.2,1,1,0
59153258001,59153258,206,12957909521,444.1,0,1,0
59153258002,59153258,0,577373182,469.0,0,1,0
59153258003,59153258,139,8489598266,428.3,0,1,0
59153258004,59153258,112,9391192732,570.1,0,1,0
59153258005,59153258,149,8489598231,325.0,1,1,0
59153259001,59153259,293,13135312995,404.0,0,1,0
59153259002,59153259,239,5623482418,546.2,0,1,0
59153261005,59153261,117,628470528,232.6,1,1,0
59153261006,59153261,136,628470691,198.0,1,1,0
59153261012,59153261,379,349061679,250.9,1,1,0
59153261013,59153261,32,6970532840,669.9,0,1,1
59153262001,59153262,869,4636737912,93.1,1,1,0
59153263006,59153263,271,11780073724,695.4,0,1,0
59153263007,59153263,259,8588232777,167.5,1,1,0
59153263008,59153263,0,347293419,226.3,1,1,0
59153263009,59153263,122,1429084378,271.6,1,1,0
59153264001,59153264,137,12842095953,444.9,0,1,0
59153264002,59153264,133,1429084384,369.9,1,1,0
59153264003,59153264,135,1429084379,367.1,1,1,0
59153265001,59153265,167,12710993506,115.4,1,1,0
59153265002,59153265,62,458650833,175.4,1,1,0
59153265003,59153265,71,628020265,254.8,1,1,0
59153265004,59153265,146,1429084372,350.1,1,1,0
59153265005,59153265,151,1429084375,383.4,1,1,0
59153266001,59153266,91,11671769530,343.7,1,1,0
59153266002,59153266,292,8626501405,189.0,1,1,0
59153266003,59153266,0,9921862574,223.4,1,1,0
59153266004,59153266,159,8626505297,92.1,1,1,0
59153266005,59153266,86,8626505254,200.6,1,1,0
59153266006,59153266,119,458650824,191.0,1,1,0
59153266007,59153266,0,5519110664,0.0,1,1,0
59153266008,59153266,39,8626507745,54.7,1,1,0
59153266009,59153266,50,626315628,149.4,1,1,0
59153267001,59153267,256,8815534516,476.0,0,1,0
59153267002,59153267,10,8627618490,526.7,0,1,0
59153267003,59153267,431,3628053232,203.5,1,1,0
59153268001,59153268,110,8653056918,261.3,1,1,0
59153268002,59153268,169,626315618,141.7,1,1,0
59153268003,59153268,177,626315595,192.6,1,1,0
59153268004,59153268,115,626315572,291.7,1,1,0
59153269001,59153269,136,451615343,319.5,1,1,0
59153269002,59153269,119,12706327477,180.9,1,1,0
59153269003,59153269,95,626315583,325.2,1,1,0
59153269004,59153269,68,626315538,431.7,0,1,0
59153270001,59153270,45,12697986799,364.6,1,1,0
59153270002,59153270,159,626315565,390.7,1,1,0
59153270003,59153270,109,515589497,490.6,0,1,0
59153270004,59153270,60,8653057016,549.0,0,1,0
59153270005,59153270,137,626059894,581.1,0,1,0
59153271001,59153271,97,508050744,200.0,1,1,0
59153271002,59153271,111,452382985,305.6,1,1,0
59153271003,59153271,95,12706327438,481.1,0,1,0
59153271004,59153271,78,626060128,588.4,0,1,0
59153271005,59153271,73,5744486405,537.8,0,1,0
59153271006,59153271,90,8653056949,525.6,0,1,0
59153271007,59153271,26,8653056947,465.2,0,1,0
59153272001,59153272,18,452382984,439.3,0,1,0
59153272002,59153272,129,8653056955,476.0,0,1,0
59153272003,59153272,102,13406410057,124.1,1,1,0
59153272004,59153272,172,8686322238,216.9,1,1,0
59153272005,59153272,118,626059878,481.8,0,1,0
59153273001,59153273,90,11175395094,416.5,0,1,0
59153273002,59153273,170,451615613,498.4,0,1,0
59153273003,59153273,84,8653057079,555.7,0,1,0
59153273004,59153273,174,3741716465,600.2,0,1,0
59153273005,59153273,153,8653057104,544.7,0,1,0
59153274001,59153274,109,7715096333,448.5,0,1,0
59153274002,59153274,261,452382113,487.5,0,1,0
59153274003,59153274,305,347563914,505.4,0,1,0
59153275001,59153275,314,689782267,249.4,1,1,0
59153275002,59153275,328,626059804,268.5,1,1,0
59153276001,59153276,145,626315561,590.3,0,1,0
59153276002,59153276,217,499954007,492.0,0,1,0
59153276003,59153276,138,8653057128,368.5,1,1,0
59153276004,59153276,88,8653057128,368.5,1,1,0
59153277001,59153277,234,13624074548,368.8,1,1,0
59153277002,59153277,222,10247302168,393.1,1,1,0
59153278001,59153278,161,12287985858,409.3,0,1,0
59153278002,59153278,239,458650830,286.8,1,1,0
59153279001,59153279,124,13171739808,417.3,0,1,0
59153279002,59153279,146,8588327873,193.9,1,1,0
59153279003,59153279,150,5541995172,453.3,0,1,0
59153279004,59153279,80,8587782373,404.7,0,1,0
59153280001,59153280,103,628470514,333.0,1,1,0
59153280002,59153280,103,628470310,432.5,0,1,0
59153280003,59153280,110,628470257,529.5,0,1,0
59153280004,59153280,120,628470249,622.4,0,1,0
59153280005,59153280,83,628470395,411.6,0,1,0
59153280006,59153280,111,628470415,375.9,1,1,0
59153281001,59153281,143,628470651,76.7,1,1,0
59153281002,59153281,100,628470616,176.4,1,1,0
59153281003,59153281,122,628470471,277.9,1,1,0
59153281004,59153281,168,628471409,151.4,1,1,0
59153281005,59153281,138,628471474,51.0,1,1,0
59153282001,59153282,0,8608638149,0.0,1,1,0
59153282002,59153282,188,630211209,189.5,1,1,0
59153282003,59153282,253,4231073389,135.9,1,1,0
59153282004,59153282,167,630211187,188.6,1,1,0
59153283001,59153283,195,8608638264,163.8,1,1,0
59153283002,59153283,137,630211050,253.9,1,1,0
59153283003,59153283,208,630211080,345.3,1,1,0
59153283004,59153283,53,4577742568,72.1,1,1,0
59153283005,59153283,0,11782225335,98.2,1,1,0
59153284001,59153284,171,630969602,496.7,0,1,0
59153284002,59153284,160,630969588,390.5,1,1,0
59153284003,59153284,176,12657208339,191.6,1,1,0
59153285001,59153285,167,630970032,564.3,0,1,0
59153285002,59153285,178,630969922,527.2,0,1,0
59153285003,59153285,181,12657208306,295.3,1,1,0
59153286001,59153286,194,630970330,212.3,1,1,0
59153286004,59153286,201,630970137,380.8,1,1,0
59153287002,59153287,144,630970112,347.2,1,1,0
59153287003,59153287,165,630969643,466.7,0,1,0
59153287004,59153287,176,630970014,596.5,0,1,0
59153287005,59153287,217,630970247,482.9,0,1,0
59153288001,59153288,201,630211286,155.8,1,1,0
59153288002,59153288,276,11548054396,398.0,1,1,0
59153288003,59153288,163,3947034988,481.5,0,1,0
59153288004,59153288,84,8600192045,435.1,0,1,0
59153289001,59153289,337,8600192055,248.9,1,1,0
59153289002,59153289,65,8600183194,57.2,1,1,0
59153289003,59153289,168,3981173757,111.9,1,1,0
59153290001,59153290,174,630970670,352.3,1,1,0
59153290002,59153290,372,8588559928,354.6,1,1,0
59153290003,59153290,121,630970841,559.6,0,1,0
59153291002,59153291,181,630970714,425.0,0,1,0
59153291003,59153291,179,630970736,519.1,0,1,0
59153291004,59153291,172,630970681,337.5,1,1,0
59153291005,59153291,130,10909817566,326.7,1,1,0
59153291006,59153291,0,8588559973,361.3,1,1,0
59153292001,59153292,68,8588559853,679.4,0,1,0
59153292002,59153292,299,3634566639,413.8,0,1,0
59153292003,59153292,183,1677905048,275.3,1,1,0
59153292004,59153292,125,630970836,658.6,0,1,0
59153293001,59153293,186,630971041,457.8,0,1,0
59153293002,59153293,131,8584224607,643.7,0,1,0
59153293003,59153293,174,8588559872,594.5,0,1,0
59153295001,59153295,246,10284230001,0.0,1,1,0
59153295002,59153295,0,10284237213,59.1,1,1,0
59153295003,59153295,0,3987247630,337.7,1,1,0
59153295004,59153295,80,3987247626,282.7,1,1,0
59153295005,59153295,182,12624632787,364.4,1,1,0
59153295006,59153295,230,12900274507,421.3,0,1,0
59153296001,59153296,206,630970919,109.2,1,1,0
59153296002,59153296,215,630970765,221.5,1,1,0
59153296003,59153296,265,630970745,333.1,1,1,0
59153297001,59153297,206,630211520,89.6,1,1,0
59153297002,59153297,627,630211498,364.4,1,1,0
59153297003,59153297,184,8584224560,232.1,1,1,0
59153298001,59153298,154,630211541,91.2,1,1,0
59153298002,59153298,252,9866450775,9.6,1,1,0
59153298003,59153298,206,630970926,114.0,1,1,0
59153299001,59153299,177,630210888,230.6,1,1,0
59153299002,59153299,199,630210737,432.0,0,1,0
59153299003,59153299,189,565216044,7.0,1,1,0
59153300001,59153300,121,630970956,393.3,1,1,0
59153300002,59153300,130,11946756499,477.8,0,1,0
59153300003,59153300,181,8584258674,248.5,1,1,0
59153300004,59153300,54,8584527122,275.6,1,1,0
59153301001,59153301,215,630971023,419.7,0,1,0
59153301002,59153301,222,630971047,495.6,0,1,0
59153302001,59153302,269,630971118,583.7,0,1,0
59153302002,59153302,201,630971134,614.4,0,1,0
59153303001,59153303,130,8522377866,537.8,0,1,0
59153303002,59153303,108,630970964,503.8,0,1,0
59153303003,59153303,243,8522377840,512.9,0,1,0
59153304001,59153304,1011,8881039375,339.1,1,1,0
59153304002,59153304,76,630971429,391.4,1,1,0
59153304003,59153304,202,8522377852,494.6,0,1,0
59153304004,59153304,132,2947260030,531.6,0,1,0
59153305001,59153305,243,8522363883,401.1,0,1,0
59153305002,59153305,48,8429501972,349.7,1,1,0
59153305003,59153305,140,8522343538,425.0,0,1,0
59153305004,59153305,108,6028600155,251.8,1,1,0
59153305005,59153305,128,8522343524,558.3,0,1,0
59153305006,59153305,112,8522343542,469.1,0,1,0
59153306001,59153306,110,630971472,149.9,1,1,0
59153306002,59153306,90,8905055398,9.8,1,1,0
59153306003,59153306,382,9082605636,189.2,1,1,0
59153306004,59153306,78,630971780,103.1,1,1,0
59153306005,59153306,204,2884667700,57.3,1,1,0
59153307001,59153307,121,630971550,201.4,1,1,0
59153307002,59153307,46,2944846802,373.6,1,1,0
59153307003,59153307,119,630971497,116.0,1,1,0
59153307004,59153307,150,630971608,203.8,1,1,0
59153308001,59153308,91,2865927632,434.0,0,1,0
59153308002,59153308,265,8034860944,364.0,1,1,0
59153308003,59153308,174,8034568019,323.1,1,1,0
59153308004,59153308,211,630971646,264.4,1,1,0
59153370002,59153370,444,12720299581,291.5,1,1,0
59153370003,59153370,467,12720299586,367.7,1,1,0
59153371001,59153371,842,12719965769,224.0,1,1,0
59153372001,59153372,665,11209164817,40.7,1,1,0
59153372002,59153372,292,8169353624,157.5,1,1,0
59153373001,59153373,491,12719120222,219.1,1,1,0
59153373002,59153373,814,11209164815,166.4,1,1,0
59153394001,59153394,177,9998812131,106.9,1,1,0
59153394002,59153394,0,876676746,10.1,1,1,0
59153394004,59153394,226,9998807201,75.3,1,1,0
59153394005,59153394,835,9998798917,84.9,1,1,0
59153400001,59153400,0,1308502576,137.7,1,1,0
59153400002,59153400,704,12911511462,53.2,1,1,0
59153400003,59153400,199,12911511461,66.4,1,1,0
59153464001,59153464,44,9211381024,278.2,1,1,0
59153464002,59153464,438,11134821053,238.6,1,1,0
59153464004,59153464,0,2638841212,454.1,0,1,0
59153464005,59153464,488,8464222403,158.9,1,1,0
59153464006,59153464,353,11134821054,207.2,1,1,0
59153464007,59153464,299,6546010597,168.0,1,1,0
59153466001,59153466,0,12624737173,467.0,0,1,0
59153466002,59153466,0,13158589680,440.0,0,1,0
59153466003,59153466,5,8455831639,252.8,1,1,0
59153466004,59153466,0,2776264947,340.1,1,1,0
59153466005,59153466,0,10996544391,,0,0,0
59153466006,59153466,37,13274405438,530.4,0,1,0
59153466007,59153466,0,5463966779,349.3,1,1,0
59153466008,59153466,65,9980782491,310.6,1,1,0
59153466009,59153466,0,8483770498,305.7,1,1,0
59153466010,59153466,387,8455831642,154.7,1,1,0
59153466011,59153466,0,1313402045,354.3,1,1,0
59153466012,59153466,199,8474401359,404.2,0,1,0
59153466013,59153466,0,1529901624,353.8,1,1,0
59153467002,59153467,492,12974914965,142.7,1,1,0
59153467003,59153467,478,12974914960,138.7,1,1,0
59153469003,59153469,263,9443471226,13.9,1,1,0
59153469007,59153469,772,1316792348,0.0,1,1,0
59153469008,59153469,0,616492017,42.2,1,1,0
59153470001,59153470,80,12700412989,118.3,1,1,0
59153470002,59153470,96,12700412939,141.4,1,1,0
59153470003,59153470,657,12700859699,0.0,1,1,0
59153470004,59153470,0,12700859606,114.3,1,1,0
59153470005,59153470,20,12700859645,216.2,1,1,0
59153471004,59153471,0,616492088,57.1,1,1,0
59153471006,59153471,635,1316792477,86.3,1,1,0
59153471007,59153471,724,1316792473,87.5,1,1,0
59153472001,59153472,0,11125668128,147.4,1,1,0
59153472002,59153472,431,3725510520,119.8,1,1,0
59153473006,59153473,502,9566732166,243.3,1,1,0
59153474001,59153474,908,1316792418,52.4,1,1,0
59153474005,59153474,0,1316792419,47.2,1,1,0
59153476001,59153476,572,12911667747,299.3,1,1,0
59153476002,59153476,155,12926500247,283.6,1,1,0
59153476003,59153476,0,10138423235,286.5,1,1,0
59153476004,59153476,0,12760380622,258.4,1,1,0
59153477001,59153477,489,11862670103,163.9,1,1,0
59153479001,59153479,738,9559266069,372.8,1,1,0
59153479002,59153479,388,12911667737,202.6,1,1,0
59153480001,59153480,676,9794054746,305.5,1,1,0
59153481001,59153481,935,12705670611,160.3,1,1,0
59153482001,59153482,699,1012595218,318.3,1,1,0
59153483001,59153483,399,11395063778,334.3,1,1,0
59153483002,59153483,330,11273750919,392.0,1,1,0
59153483003,59153483,0,11395063779,339.6,1,1,0
59153483004,59153483,140,11273750918,388.5,1,1,0
59153490001,59153490,1574,11059790093,34.4,1,1,0
59153491002,59153491,778,871696052,0.0,1,1,0
59153491003,59153491,278,10820764690,72.4,1,1,0
59153492003,59153492,0,871696052,0.0,1,1,0
59153492004,59153492,588,13281421416,148.3,1,1,0
59153498001,59153498,215,11194873539,247.4,1,1,0
59153498003,59153498,513,8538398762,246.3,1,1,0
59153499001,59153499,1132,1397419132,203.9,1,1,0
59153500001,59153500,429,1397418925,0.0,1,1,0
59153539005,59153539,1176,1397606747,224.4,1,1,0
59153540004,59153540,293,11503375932,297.7,1,1,0
59153540007,59153540,172,13393467550,417.0,0,1,0
59153540008,59153540,113,633093389,523.0,0,1,0
59153552004,59153552,146,7714520796,72.1,1,1,0
59153552005,59153552,0,626059770,0.0,1,1,0
59153552006,59153552,163,11051471007,271.3,1,1,0
59153552007,59153552,217,451615623,106.5,1,1,0
59153552008,59153552,203,11870114748,261.9,1,1,0
