DAUID,DGUID,LANDAREA,PRUID,db_count,db_pop_total,db_pop_reach_400,db_pop_reach_800,DA_reach_400,DA_reach_800,n_unique_parks,area_raw,area_cap20,area_cap10,qty_raw,qty_cap20,qty_cap10,reach_cat,qty_cat,supply_type,salience,satisfaction_sentiment,satisfaction_star,coverage_pct,n_reachable_parks,n_qualifying_parks,experience_hi,divergence_type,supply_binary,divergence_2x2,medhhinc,pop_total,pct_visible_minority,pct_age_65plus,pct_LIM_AT,pct_immigrant,pct_bachelor_plus,inc_LIM_AT,inc_totalpop,immigrant_immigrant,immigrant_totalpop,education_bachelor_plus,education_totalpop,ale16_08,inc_stratum,vm_stratum,age_stratum,limat_stratum,immigrant_stratum,edu_stratum,ale_stratum
59153477,2021S051259153477,0.0081,59,1.0,489.0,489.0,489.0,1.0,1.0,3,1.91,1.91,1.91,3.9119,3.9119,3.9119,1,0,HL,100685.0716,0.819,4.6,66.7,3,2,1,HL_high_exp,0,LH,81000.0,489.0,50.0,5.1,36.1,44.4,70.0,110.0,305.0,220.0,495.0,315.0,450.0,658.0,Middle income,Mid VM (20-50%),Young (<10% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153479,2021S051259153479,0.0338,59,2.0,1126.0,1126.0,1126.0,1.0,1.0,1,0.63,0.63,0.63,0.5622,0.5622,0.5622,1,0,HL,91.4742,0.7425,4.4,100.0,1,1,1,HL_high_exp,0,LH,81000.0,1126.0,60.3,15.5,39.8,45.6,66.5,235.0,590.0,540.0,1185.0,745.0,1120.0,1046.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153480,2021S051259153480,0.0089,59,1.0,676.0,676.0,676.0,1.0,1.0,2,1.59,1.59,1.59,2.3488,2.3488,2.3488,1,0,HL,72828.4024,0.797,4.6,100.0,2,2,1,HL_high_exp,0,LH,71500.0,676.0,69.4,8.1,29.6,53.7,54.6,120.0,405.0,330.0,615.0,325.0,595.0,929.0,Middle income,High VM (>50%),Young (<10% 65+),Mid poverty (20-35%),High immigrant (>50%),High education (>50%),High ALE
59153481,2021S051259153481,0.0149,59,1.0,935.0,935.0,935.0,1.0,1.0,2,4.16,4.16,4.16,4.4464,4.4464,4.4464,1,0,HL,53232.0856,0.7938,4.6,100.0,2,2,1,HL_high_exp,0,LH,84000.0,935.0,68.1,11.2,30.6,58.6,63.0,165.0,540.0,595.0,1015.0,595.0,945.0,851.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),High education (>50%),High ALE
59153482,2021S051259153482,0.0097,59,1.0,699.0,699.0,699.0,1.0,1.0,2,4.16,4.16,4.16,5.9476,5.9476,5.9476,1,1,HH,71204.578,0.7938,4.6,100.0,2,2,1,HH_high_exp,1,HH,70500.0,699.0,56.8,10.7,40.3,54.7,63.9,155.0,385.0,320.0,585.0,345.0,540.0,1075.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),High ALE
59153483,2021S051259153483,0.0759,59,4.0,869.0,869.0,869.0,1.0,1.0,1,0.1,0.1,0.1,0.1186,0.1186,0.1186,1,0,HL,22063.2911,0.7958,4.7,100.0,1,1,1,HL_high_exp,0,LH,73000.0,869.0,51.2,14.4,30.6,45.2,55.6,130.0,425.0,280.0,620.0,325.0,585.0,1336.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153490,2021S051259153490,0.098,59,1.0,1574.0,1574.0,1574.0,1.0,1.0,1,4.21,4.21,4.21,2.6737,2.6737,2.6737,1,0,HL,487.2935,0.7546,4.4,100.0,1,1,1,HL_high_exp,0,LH,85000.0,1574.0,59.0,10.8,17.2,46.2,39.8,125.0,725.0,690.0,1495.0,505.0,1270.0,29.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59153491,2021S051259153491,0.0542,59,2.0,1056.0,1056.0,1056.0,1.0,1.0,2,42.41,24.21,14.21,40.1646,22.9247,13.455,1,1,HH,1428.0303,0.7386,4.4,100.0,2,2,1,HH_high_exp,1,HH,76000.0,1056.0,45.1,13.7,14.5,38.9,40.5,90.0,620.0,420.0,1080.0,395.0,975.0,20.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59153492,2021S051259153492,0.1182,59,2.0,588.0,588.0,588.0,1.0,1.0,1,4.21,4.21,4.21,7.1573,7.1573,7.1573,1,1,HH,1304.4218,0.7546,4.4,100.0,1,1,1,HH_high_exp,1,HH,127000.0,588.0,27.3,7.7,11.6,24.6,47.1,25.0,215.0,150.0,610.0,200.0,425.0,19.0,High income,Mid VM (20-50%),Young (<10% 65+),Low poverty (<20%),Low immigrant (<30%),Mid education (30-50%),Low ALE
59153498,2021S051259153498,0.0848,59,2.0,728.0,728.0,728.0,1.0,1.0,2,2.78,2.78,2.78,3.8164,3.8164,3.8164,1,0,HL,696.4286,0.7658,4.35,100.0,2,2,1,HL_high_exp,0,LH,66000.0,728.0,84.0,25.4,28.4,68.1,27.1,95.0,335.0,490.0,720.0,180.0,665.0,118.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Low education (<30%),Mid ALE
59153499,2021S051259153499,0.0165,59,1.0,1132.0,1132.0,1132.0,1.0,1.0,2,2.0,2.0,2.0,1.7641,1.7641,1.7641,1,0,HL,752.6502,0.7596,4.4,100.0,2,2,1,HL_high_exp,0,LH,69500.0,1132.0,86.6,14.6,30.4,62.1,45.1,170.0,560.0,695.0,1120.0,460.0,1020.0,115.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59153500,2021S051259153500,0.0339,59,1.0,429.0,429.0,429.0,1.0,1.0,4,4.25,4.25,4.25,9.9093,9.9093,9.9093,1,1,HH,2319.3473,0.7653,4.4,75.0,4,3,1,HH_high_exp,1,HH,75500.0,429.0,70.9,5.8,26.7,52.6,55.4,60.0,225.0,205.0,390.0,205.0,370.0,121.0,Middle income,High VM (>50%),Young (<10% 65+),Mid poverty (20-35%),High immigrant (>50%),High education (>50%),Mid ALE
59153539,2021S051259153539,0.1678,59,1.0,1176.0,1176.0,1176.0,1.0,1.0,1,7.87,7.87,7.87,6.6882,6.6882,6.6882,1,1,HH,4.2517,,,0.0,1,0,0,HH_low_exp,1,HL,81000.0,1176.0,35.2,33.2,22.7,40.8,27.2,100.0,440.0,365.0,895.0,220.0,810.0,56.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59153540,2021S051259153540,0.1006,59,3.0,578.0,293.0,578.0,0.5069204152249135,1.0,1,7.87,7.87,7.87,13.6079,13.6079,13.6079,0,1,LH,8.6505,,,0.0,1,0,0,LH_low_exp,0,LL,88000.0,578.0,35.8,19.0,18.6,35.0,23.2,40.0,215.0,215.0,615.0,115.0,495.0,51.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Low education (<30%),Low ALE
59153552,2021S051259153552,0.2491,59,8.0,938.0,928.0,938.0,0.9893390191897654,1.0,3,1.1,1.1,1.1,1.1721,1.1721,1.1721,1,0,HL,824.0938,0.6896,4.3,100.0,3,3,0,HL_low_exp,0,LL,57600.0,938.0,47.2,16.5,27.0,37.8,37.6,150.0,555.0,340.0,900.0,310.0,825.0,111.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59153553,2021S051259153553,0.0317,59,2.0,538.0,538.0,538.0,1.0,1.0,3,1.1,1.1,1.1,2.0435,2.0435,2.0435,1,0,HL,1436.803,0.6896,4.3,100.0,3,3,0,HL_low_exp,0,LL,54400.0,538.0,61.5,15.8,29.9,45.5,33.3,100.0,335.0,250.0,550.0,160.0,480.0,95.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59153562,2021S051259153562,0.0534,59,2.0,440.0,440.0,440.0,1.0,1.0,2,5.4,5.4,5.4,12.2812,12.2812,12.2812,1,1,HH,9697.7273,0.6986,4.425,100.0,4,4,0,HH_low_exp,1,HL,100000.0,440.0,53.8,25.0,37.2,50.0,57.1,80.0,215.0,230.0,460.0,240.0,420.0,745.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153578,2021S051259153578,0.3852,59,4.0,630.0,630.0,630.0,1.0,1.0,2,3.69,3.69,3.69,5.8629,5.8629,5.8629,1,1,HH,6284.127,0.8038,4.7,100.0,1,1,1,HH_high_exp,1,HH,62400.0,630.0,20.2,9.5,23.0,21.4,42.0,70.0,305.0,90.0,420.0,170.0,405.0,735.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153579,2021S051259153579,0.0166,59,1.0,506.0,506.0,506.0,1.0,1.0,1,3.3,3.3,3.3,6.5293,6.5293,6.5293,1,1,HH,,,,,0,0,0,HH_low_exp,1,HL,37600.0,506.0,19.8,28.7,40.8,26.0,22.8,155.0,380.0,170.0,655.0,140.0,615.0,584.0,Low income,Low VM (<20%),Older (>20% 65+),High poverty (>35%),Low immigrant (<30%),Low education (<30%),High ALE
59153580,2021S051259153580,0.0405,59,3.0,835.0,316.0,835.0,0.3784431137724551,1.0,1,0.81,0.81,0.81,0.9751,0.9751,0.9751,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,45200.0,835.0,26.8,10.8,32.5,18.4,39.3,200.0,615.0,130.0,705.0,275.0,700.0,792.0,Low income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153581,2021S051259153581,0.0388,59,2.0,694.0,694.0,694.0,1.0,1.0,2,4.12,4.12,4.12,5.9338,5.9338,5.9338,1,1,HH,,,,,0,0,0,HH_low_exp,1,HL,41600.0,694.0,20.0,21.6,35.2,25.5,36.4,95.0,270.0,70.0,275.0,100.0,275.0,610.0,Low income,Low VM (<20%),Older (>20% 65+),High poverty (>35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153582,2021S051259153582,0.0371,59,2.0,1396.0,832.0,1396.0,0.5959885386819485,1.0,2,5.03,5.03,5.03,3.6059,3.6059,3.6059,0,0,LL,234.2407,0.8414,4.7,100.0,1,1,1,LL_high_exp,0,LH,38000.0,1396.0,24.9,9.3,35.1,19.0,30.8,305.0,870.0,195.0,1025.0,300.0,975.0,826.0,Low income,Mid VM (20-50%),Young (<10% 65+),High poverty (>35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153583,2021S051259153583,0.0397,59,3.0,1001.0,1001.0,1001.0,1.0,1.0,3,5.42,5.42,5.42,5.4182,5.4182,5.4182,1,1,HH,4281.7183,0.8226,4.7,100.0,2,2,1,HH_high_exp,1,HH,51600.0,1001.0,44.4,28.0,39.1,36.8,50.0,170.0,435.0,230.0,625.0,280.0,560.0,911.0,Low income,Mid VM (20-50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153585,2021S051259153585,0.1278,59,8.0,1256.0,1256.0,1256.0,1.0,1.0,2,5.03,5.03,5.03,4.0078,4.0078,4.0078,1,0,HL,288.2166,0.732,4.5,100.0,2,2,1,HL_high_exp,0,LH,41200.0,1256.0,40.7,13.5,39.2,26.6,38.0,345.0,880.0,350.0,1315.0,485.0,1275.0,661.0,Low income,Mid VM (20-50%),Mid age (10-20% 65+),High poverty (>35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153586,2021S051259153586,3.9206,59,19.0,1105.0,1105.0,1105.0,1.0,1.0,5,433.31,34.92,24.92,392.1319,31.6031,22.5533,1,1,HH,3555.6561,0.5768,4.2,66.7,6,4,0,HH_low_exp,1,HL,73000.0,1105.0,23.8,24.9,26.5,41.8,56.5,180.0,680.0,445.0,1065.0,585.0,1035.0,105.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59153587,2021S051259153587,0.0152,59,1.0,750.0,750.0,750.0,1.0,1.0,2,422.47,24.09,14.09,563.2986,32.1194,18.7861,1,1,HH,3557.3333,0.6936,4.35,66.7,3,2,0,HH_low_exp,1,HL,69500.0,750.0,41.7,14.7,22.8,41.0,53.4,115.0,505.0,320.0,780.0,395.0,740.0,532.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153588,2021S051259153588,0.0329,59,2.0,883.0,883.0,883.0,1.0,1.0,2,422.47,24.09,14.09,478.453,27.2815,15.9565,1,1,HH,3021.5176,0.6936,4.35,66.7,3,2,0,HH_low_exp,1,HL,59200.0,883.0,18.9,26.0,18.8,38.3,46.6,120.0,640.0,345.0,900.0,410.0,880.0,559.0,Middle income,Low VM (<20%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153589,2021S051259153589,0.0328,59,2.0,905.0,905.0,905.0,1.0,1.0,2,422.47,24.09,14.09,466.8221,26.6183,15.5686,1,1,HH,2948.0663,0.6936,4.35,66.7,3,2,0,HH_low_exp,1,HL,60800.0,905.0,28.1,22.1,22.0,35.6,53.9,145.0,660.0,315.0,885.0,450.0,835.0,554.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153590,2021S051259153590,0.0176,59,1.0,430.0,430.0,430.0,1.0,1.0,1,0.22,0.22,0.22,0.5115,0.5115,0.5115,1,0,HL,8467.4419,0.5853,4.2,100.0,2,2,0,HL_low_exp,0,LL,66000.0,430.0,28.7,12.8,13.6,28.7,53.1,40.0,295.0,125.0,435.0,215.0,405.0,603.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Low immigrant (<30%),High education (>50%),High ALE
59153591,2021S051259153591,0.0384,59,2.0,867.0,867.0,867.0,1.0,1.0,2,428.36,29.98,19.98,494.0765,34.579,23.045,1,1,HH,3038.0623,0.5864,4.25,66.7,3,2,0,HH_low_exp,1,HL,63600.0,867.0,26.7,19.6,24.1,41.1,44.8,140.0,580.0,370.0,900.0,385.0,860.0,502.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153668,2021S051259153668,0.0159,59,1.0,351.0,351.0,351.0,1.0,1.0,1,0.63,0.63,0.63,1.8036,1.8036,1.8036,1,0,HL,293.4473,0.7425,4.4,100.0,1,1,1,HL_high_exp,0,LH,52800.0,351.0,40.0,15.7,29.8,39.4,46.0,70.0,235.0,130.0,330.0,145.0,315.0,1069.0,Low income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153669,2021S051259153669,0.0171,59,1.0,347.0,347.0,347.0,1.0,1.0,2,1.8,1.8,1.8,5.1866,5.1866,5.1866,1,1,HH,6037.464,0.7796,4.5,100.0,2,2,1,HH_high_exp,1,HH,52000.0,347.0,48.1,33.1,27.5,49.1,56.6,55.0,200.0,135.0,275.0,150.0,265.0,1163.0,Low income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153670,2021S051259153670,0.0168,59,1.0,677.0,677.0,677.0,1.0,1.0,2,1.8,1.8,1.8,2.6584,2.6584,2.6584,1,0,HL,3094.5347,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,69000.0,677.0,47.5,15.5,19.5,45.9,54.4,85.0,435.0,365.0,795.0,405.0,745.0,1234.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59153671,2021S051259153671,0.0157,59,1.0,403.0,403.0,403.0,1.0,1.0,2,1.8,1.8,1.8,4.4659,4.4659,4.4659,1,0,HL,5198.5112,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,63600.0,403.0,28.7,7.4,24.1,36.0,53.8,65.0,270.0,155.0,430.0,210.0,390.0,1116.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153672,2021S051259153672,0.016,59,1.0,637.0,637.0,637.0,1.0,1.0,2,1.8,1.8,1.8,2.8254,2.8254,2.8254,1,0,HL,3288.854,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,62400.0,637.0,36.9,12.6,28.4,40.2,45.4,115.0,405.0,245.0,610.0,270.0,595.0,1120.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153673,2021S051259153673,0.0179,59,1.0,667.0,667.0,667.0,1.0,1.0,2,1.8,1.8,1.8,2.6983,2.6983,2.6983,1,0,HL,3140.9295,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,79000.0,667.0,33.1,12.7,15.5,32.6,58.3,65.0,420.0,230.0,705.0,385.0,660.0,1252.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59153674,2021S051259153674,0.0173,59,2.0,609.0,609.0,609.0,1.0,1.0,2,1.8,1.8,1.8,2.9553,2.9553,2.9553,1,0,HL,3440.0657,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,64500.0,609.0,33.0,10.7,18.2,34.8,47.3,70.0,385.0,200.0,575.0,260.0,550.0,1240.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153675,2021S051259153675,0.0177,59,1.0,695.0,695.0,695.0,1.0,1.0,1,1.17,1.17,1.17,1.6787,1.6787,1.6787,1,0,HL,2866.1871,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,59600.0,695.0,28.3,7.2,22.1,33.3,52.3,105.0,475.0,230.0,690.0,345.0,660.0,1180.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153676,2021S051259153676,0.031,59,3.0,788.0,788.0,788.0,1.0,1.0,2,1.8,1.8,1.8,2.284,2.284,2.284,1,0,HL,2658.6294,0.7796,4.5,100.0,2,2,1,HL_high_exp,0,LH,66500.0,788.0,20.5,13.3,19.0,24.7,49.1,100.0,525.0,210.0,850.0,400.0,815.0,1101.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153677,2021S051259153677,0.0154,59,1.0,429.0,0.0,429.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,61600.0,429.0,42.9,9.3,24.1,44.7,60.0,65.0,270.0,170.0,380.0,225.0,375.0,1041.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59153678,2021S051259153678,0.0174,59,1.0,603.0,603.0,603.0,1.0,1.0,1,1.17,1.17,1.17,1.9348,1.9348,1.9348,1,0,HL,3303.4826,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,51200.0,603.0,32.5,19.1,37.7,40.9,43.0,145.0,385.0,260.0,635.0,260.0,605.0,1114.0,Low income,Mid VM (20-50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153679,2021S051259153679,0.0721,59,4.0,967.0,967.0,967.0,1.0,1.0,1,1.17,1.17,1.17,1.2065,1.2065,1.2065,1,0,HL,2059.9793,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,46800.0,967.0,20.1,12.9,35.7,31.3,37.3,230.0,645.0,310.0,990.0,345.0,925.0,1251.0,Low income,Mid VM (20-50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153680,2021S051259153680,0.0255,59,1.0,784.0,784.0,784.0,1.0,1.0,1,1.17,1.17,1.17,1.4882,1.4882,1.4882,1,0,HL,2540.8163,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,40800.0,784.0,36.5,21.7,36.9,34.2,33.6,205.0,555.0,270.0,790.0,255.0,760.0,1320.0,Low income,Mid VM (20-50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153681,2021S051259153681,0.0238,59,2.0,948.0,948.0,948.0,1.0,1.0,1,1.17,1.17,1.17,1.2307,1.2307,1.2307,1,0,HL,2101.2658,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,69000.0,948.0,38.3,12.7,21.3,39.5,49.7,130.0,610.0,330.0,835.0,395.0,795.0,1334.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153682,2021S051259153682,0.0526,59,2.0,683.0,0.0,683.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,61200.0,683.0,43.6,9.5,23.3,30.3,48.1,100.0,430.0,200.0,660.0,315.0,655.0,1410.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153683,2021S051259153683,0.0397,59,2.0,1302.0,1302.0,1302.0,1.0,1.0,1,1.17,1.17,1.17,0.8961,0.8961,0.8961,1,0,HL,1529.9539,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,84000.0,1302.0,54.3,12.3,27.9,50.4,63.3,195.0,700.0,615.0,1220.0,690.0,1090.0,1490.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),High immigrant (>50%),High education (>50%),High ALE
59153684,2021S051259153684,0.068,59,2.0,779.0,779.0,779.0,1.0,1.0,1,1.17,1.17,1.17,1.4977,1.4977,1.4977,1,0,HL,2557.1245,0.8166,4.6,100.0,1,1,1,HL_high_exp,0,LH,65000.0,779.0,40.7,9.0,27.0,34.8,45.6,135.0,500.0,280.0,805.0,335.0,735.0,1343.0,Middle income,Mid VM (20-50%),Young (<10% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153685,2021S051259153685,0.0158,59,1.0,483.0,483.0,483.0,1.0,1.0,1,21.35,20.0,10.0,44.1951,41.4079,20.7039,1,1,HH,637.6812,0.7628,4.6,100.0,1,1,1,HH_high_exp,1,HH,112000.0,483.0,14.3,56.9,17.5,34.1,61.2,50.0,285.0,155.0,455.0,260.0,425.0,492.0,Middle income,Low VM (<20%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59153686,2021S051259153686,0.2438,59,15.0,886.0,886.0,886.0,1.0,1.0,4,25.19,23.84,13.84,28.4262,26.9067,15.62,1,1,HH,722.3476,0.7708,4.575,100.0,4,4,1,HH_high_exp,1,HH,83000.0,886.0,15.2,33.3,14.7,25.4,51.3,70.0,475.0,225.0,885.0,405.0,790.0,489.0,Middle income,Low VM (<20%),Older (>20% 65+),Low poverty (<20%),Low immigrant (<30%),High education (>50%),High ALE
59153687,2021S051259153687,0.0708,59,5.0,621.0,621.0,621.0,1.0,1.0,4,3.97,3.97,3.97,6.3991,6.3991,6.3991,1,1,HH,732.6892,0.7215,4.475,100.0,4,4,1,HH_high_exp,1,HH,115000.0,621.0,32.5,27.4,17.4,28.5,63.9,60.0,345.0,175.0,615.0,345.0,540.0,489.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Low immigrant (<30%),High education (>50%),High ALE
59153688,2021S051259153688,0.0401,59,4.0,822.0,822.0,822.0,1.0,1.0,3,3.84,3.84,3.84,4.6707,4.6707,4.6707,1,0,HL,403.8929,0.7735,4.5667,100.0,3,3,1,HL_high_exp,0,LH,70500.0,822.0,9.0,43.2,22.1,27.1,46.7,85.0,385.0,210.0,775.0,320.0,685.0,473.0,Middle income,Low VM (<20%),Older (>20% 65+),Mid poverty (20-35%),Low immigrant (<30%),Mid education (30-50%),High ALE
59153689,2021S051259153689,0.3002,59,16.0,775.0,775.0,775.0,1.0,1.0,5,11.24,11.24,11.24,14.5013,14.5013,14.5013,1,1,HH,876.129,0.7743,4.5,100.0,5,5,1,HH_high_exp,1,HH,87000.0,775.0,21.4,27.7,17.4,31.0,38.5,60.0,345.0,225.0,725.0,235.0,610.0,549.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153690,2021S051259153690,0.0279,59,3.0,439.0,439.0,439.0,1.0,1.0,3,7.47,7.47,7.47,17.0173,17.0173,17.0173,1,1,HH,790.4328,0.7754,4.4,100.0,2,2,1,HH_high_exp,1,HH,106000.0,439.0,3.6,36.4,19.5,41.5,56.4,40.0,205.0,170.0,410.0,220.0,390.0,478.0,Middle income,Low VM (<20%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59153691,2021S051259153691,0.0769,59,4.0,542.0,542.0,542.0,1.0,1.0,1,7.25,7.25,7.25,13.3673,13.3673,13.3673,1,1,HH,505.5351,0.6973,4.4,100.0,1,1,0,HH_low_exp,1,HL,47200.0,542.0,24.1,31.4,42.9,45.2,48.6,150.0,350.0,260.0,575.0,270.0,555.0,437.0,Low income,Mid VM (20-50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),High ALE
59153692,2021S051259153692,0.0758,59,3.0,1428.0,472.0,1428.0,0.330532212885154,1.0,1,7.25,7.25,7.25,5.0736,5.0736,5.0736,0,1,LH,191.8768,0.6973,4.4,100.0,1,1,0,LH_low_exp,0,LL,93000.0,1428.0,24.7,35.0,17.8,41.8,59.2,140.0,785.0,560.0,1340.0,710.0,1200.0,555.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59153799,2021S051259153799,0.0602,59,1.0,268.0,0.0,268.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,110000.0,268.0,88.5,26.1,26.3,56.9,30.2,25.0,95.0,145.0,255.0,65.0,215.0,36.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59153800,2021S051259153800,0.1016,59,4.0,458.0,0.0,458.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,99000.0,458.0,83.9,27.3,31.0,53.8,43.7,45.0,145.0,250.0,465.0,190.0,435.0,34.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
